gameId,gameType,seasonId,gameVersion,mapId,gameMode,team100_ban_1,team100_ban_2,team100_ban_3,team100_ban_4,team100_ban_5,team200_ban_6,team200_ban_7,team200_ban_8,team200_ban_9,team200_ban_10,teamId_participant0,championId_participant0,spell1Id_participant0,spell2Id_participant0,role_participant0,lane_participant0,perk0_participant0,perk1_participant0,perk2_participant0,perk3_participant0,perk4_participant0,perkPrimaryStyle_participant0,perkSubStyle_participant0,statPerk0_participant0,statPerk1_participant0,statPerk2_participant0,teamId_participant1,championId_participant1,spell1Id_participant1,spell2Id_participant1,role_participant1,lane_participant1,perk0_participant1,perk1_participant1,perk2_participant1,perk3_participant1,perk4_participant1,perkPrimaryStyle_participant1,perkSubStyle_participant1,statPerk0_participant1,statPerk1_participant1,statPerk2_participant1,teamId_participant2,championId_participant2,spell1Id_participant2,spell2Id_participant2,role_participant2,lane_participant2,perk0_participant2,perk1_participant2,perk2_participant2,perk3_participant2,perk4_participant2,perkPrimaryStyle_participant2,perkSubStyle_participant2,statPerk0_participant2,statPerk1_participant2,statPerk2_participant2,teamId_participant3,championId_participant3,spell1Id_participant3,spell2Id_participant3,role_participant3,lane_participant3,perk0_participant3,perk1_participant3,perk2_participant3,perk3_participant3,perk4_participant3,perkPrimaryStyle_participant3,perkSubStyle_participant3,statPerk0_participant3,statPerk1_participant3,statPerk2_participant3,teamId_participant4,championId_participant4,spell1Id_participant4,spell2Id_participant4,role_participant4,lane_participant4,perk0_participant4,perk1_participant4,perk2_participant4,perk3_participant4,perk4_participant4,perkPrimaryStyle_participant4,perkSubStyle_participant4,statPerk0_participant4,statPerk1_participant4,statPerk2_participant4,teamId_participant5,championId_participant5,spell1Id_participant5,spell2Id_participant5,role_participant5,lane_participant5,perk0_participant5,perk1_participant5,perk2_participant5,perk3_participant5,perk4_participant5,perkPrimaryStyle_participant5,perkSubStyle_participant5,statPerk0_participant5,statPerk1_participant5,statPerk2_participant5,teamId_participant6,championId_participant6,spell1Id_participant6,spell2Id_participant6,role_participant6,lane_participant6,perk0_participant6,perk1_participant6,perk2_participant6,perk3_participant6,perk4_participant6,perkPrimaryStyle_participant6,perkSubStyle_participant6,statPerk0_participant6,statPerk1_participant6,statPerk2_participant6,teamId_participant7,championId_participant7,spell1Id_participant7,spell2Id_participant7,role_participant7,lane_participant7,perk0_participant7,perk1_participant7,perk2_participant7,perk3_participant7,perk4_participant7,perkPrimaryStyle_participant7,perkSubStyle_participant7,statPerk0_participant7,statPerk1_participant7,statPerk2_participant7,teamId_participant8,championId_participant8,spell1Id_participant8,spell2Id_participant8,role_participant8,lane_participant8,perk0_participant8,perk1_participant8,perk2_participant8,perk3_participant8,perk4_participant8,perkPrimaryStyle_participant8,perkSubStyle_participant8,statPerk0_participant8,statPerk1_participant8,statPerk2_participant8,teamId_participant9,championId_participant9,spell1Id_participant9,spell2Id_participant9,role_participant9,lane_participant9,perk0_participant9,perk1_participant9,perk2_participant9,perk3_participant9,perk4_participant9,perkPrimaryStyle_participant9,perkSubStyle_participant9,statPerk0_participant9,statPerk1_participant9,statPerk2_participant9,win
5015039821,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,80.0,147.0,516.0,420.0,141.0,350.0,28.0,121.0,55.0,360.0,100,107,4,12,,,8010,9111,9103,8299,8143,8000,8100,5005,5008,5002,100,119,4,7,,,9923,8139,8138,8105,9103,8100,8000,5005,5008,5002,100,267,4,14,,,8214,8226,8210,8237,8345,8200,8300,5008,5008,5002,100,34,4,14,,,8112,8126,8138,8135,8226,8100,8200,5008,5008,5002,100,113,4,11,,,8439,8463,8429,8451,8126,8400,8100,5005,5002,5001,200,145,4,7,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,200,8,14,4,,,8112,8139,8138,8135,8275,8100,8200,5007,5008,5003,200,111,14,4,,,8439,8401,8444,8451,8345,8400,8300,5007,5003,5002,200,64,4,11,,,8010,9111,9104,8014,8473,8000,8400,5005,5008,5002,200,10,12,4,,,8005,8009,9104,8014,8473,8000,8400,5005,5008,5002,1
5015042878,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,34.0,122.0,55.0,120.0,360.0,350.0,111.0,89.0,876.0,555.0,100,63,4,14,,,8128,8126,8138,8135,8210,8100,8200,5008,5008,5002,100,516,4,12,,,8437,8446,8473,8451,8345,8400,8300,5007,5002,5002,100,80,4,14,,,8010,9111,9104,8014,8345,8000,8300,5008,5008,5002,100,20,4,11,,,8230,8275,8234,8232,8126,8200,8100,5005,5008,5002,100,21,4,7,,,8128,8126,8138,8135,9111,8100,8000,5005,5008,5002,200,202,4,7,,,8021,9111,9103,8014,8226,8000,8200,5005,5008,5002,200,57,4,14,,,8229,8226,8210,8237,8126,8200,8100,5007,5002,5003,200,107,4,12,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,19,11,14,,,8010,8009,9105,8014,8135,8000,8100,5005,5008,5002,200,99,14,4,,,8229,8226,8210,8237,8345,8200,8300,5008,5008,5002,1
5014748835,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,121.0,11.0,67.0,82.0,157.0,133.0,350.0,90.0,-1.0,-1.0,100,98,4,14,,,8437,8401,8444,8453,8126,8400,8100,5007,5008,5002,100,24,4,12,,,8010,9111,9104,8299,8143,8000,8100,5005,5008,5002,100,81,4,7,,,8010,8009,9103,8017,8226,8000,8200,5005,5008,5002,100,64,4,11,,,8010,9111,9104,8014,8143,8000,8100,5005,5008,5002,100,61,4,14,,,8229,8226,8210,8237,8126,8200,8100,5007,5008,5002,200,107,11,4,,,8010,9111,9104,8014,8135,8000,8100,5005,5008,5002,200,875,4,3,,,8230,8275,8234,8232,8306,8200,8300,5005,5008,5002,200,236,4,7,,,8005,9111,9103,8014,8275,8000,8200,5005,5008,5002,200,122,4,6,,,8010,9111,9105,8014,8444,8000,8400,5005,5008,5002,200,84,4,12,,,8021,8009,9105,8299,8139,8000,8100,5008,5008,5003,1
5014737895,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,777.0,202.0,350.0,-1.0,360.0,-1.0,141.0,131.0,-1.0,63.0,100,161,21,4,,,8229,8226,8210,8237,8304,8200,8300,5008,5008,5003,100,18,7,4,,,8005,9111,9104,8014,8139,8000,8100,5005,5003,5002,100,2,11,4,,,8010,9111,9104,8299,8304,8000,8300,5008,5008,5002,100,58,4,12,,,8010,9111,9105,8299,8444,8000,8400,5008,5008,5002,100,55,14,4,,,8010,9111,9105,8299,8143,8000,8100,5008,5008,5003,200,43,4,12,,,8214,8226,8210,8237,8126,8200,8100,5007,5002,5002,200,105,4,14,,,8112,8143,8138,8135,8014,8100,8000,5005,5008,5003,200,875,4,11,,,8010,9111,9103,8299,8135,8000,8100,5005,5008,5001,200,111,4,14,,,8439,8401,8473,8242,8345,8400,8300,5008,5002,5002,200,22,4,3,,,8021,9101,9103,8017,8345,8000,8300,5005,5008,5002,1
5014370616,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,526.0,104.0,34.0,777.0,122.0,121.0,350.0,38.0,28.0,420.0,100,516,12,4,,,8437,8446,8444,8451,8345,8400,8300,5007,5008,5002,100,236,4,7,,,8005,8009,9103,8014,8304,8000,8300,5005,5008,5002,100,80,4,14,,,8010,9111,9105,8014,8345,8000,8300,5005,5008,5002,100,517,4,14,,,8010,8009,9105,8299,8345,8000,8300,5008,5008,5003,100,24,4,11,,,8010,9111,9104,8299,8444,8000,8400,5008,5008,5002,200,141,4,11,,,8010,9111,9105,8299,8143,8000,8100,5008,5008,5002,200,235,7,4,,,8351,8304,8345,8410,8009,8300,8000,5008,5008,5002,200,55,14,4,,,8010,9111,9104,8299,8143,8000,8100,5005,5008,5003,200,98,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5002,200,22,14,4,,,8229,8226,8210,8237,8126,8200,8100,5008,5008,5002,1
5014331720,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,202.0,777.0,58.0,350.0,157.0,350.0,121.0,28.0,420.0,111.0,100,145,4,7,,,9923,8139,8138,8135,9111,8100,8000,5005,5003,5003,100,203,4,11,,,8005,9111,9104,8014,8143,8000,8100,5005,5008,5002,100,101,4,21,,,8229,8226,8210,8237,8345,8200,8300,5005,5008,5003,100,89,14,4,,,8439,8463,8444,8451,8352,8400,8300,5007,5003,5002,100,82,12,4,,,8010,9111,9104,8014,8135,8000,8100,5008,5008,5002,200,63,14,4,,,8128,8139,8138,8135,8226,8100,8200,5008,5008,5002,200,104,4,11,,,8230,8275,8233,8232,9111,8200,8000,5005,5008,5002,200,18,7,4,,,9923,8139,8138,8135,9111,8100,8000,5005,5008,5002,200,55,14,4,,,8128,8143,8138,8135,9111,8100,8000,5008,5008,5003,200,150,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5003,0
5014177971,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,350.0,80.0,202.0,121.0,28.0,55.0,69.0,235.0,10.0,117.0,100,147,14,4,,,8214,8226,8210,8237,8347,8200,8300,5008,5008,5002,100,163,4,11,,,8128,8126,8138,8135,8233,8100,8200,5005,5008,5002,100,39,4,12,,,8010,8009,9103,8299,8135,8000,8100,5008,5008,5003,100,236,4,7,,,8005,8009,9103,8014,8304,8000,8300,5005,5008,5002,100,246,14,4,,,8112,8139,8138,8135,8352,8100,8300,5008,5008,5003,200,67,4,7,,,8005,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,84,14,4,,,8021,8009,9105,8299,8139,8000,8100,5005,5008,5003,200,40,4,14,,,8214,8226,8210,8236,8136,8200,8100,5008,5002,5002,200,59,11,4,,,8010,9111,9104,8014,8234,8000,8200,5005,5008,5002,200,223,4,12,,,8437,8446,8429,8451,8410,8400,8300,5005,5008,5002,0
5014231587,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,98.0,38.0,350.0,28.0,202.0,134.0,141.0,6.0,53.0,202.0,100,121,4,11,,,8128,8143,8138,8135,8233,8100,8200,5005,5008,5002,100,236,4,7,,,8005,9111,9104,8014,8304,8000,8300,5005,5008,5002,100,27,6,12,,,8124,8139,8138,8105,8275,8100,8200,5008,5008,5002,100,412,4,14,,,8439,8463,8473,8451,8347,8400,8300,5007,5002,5002,100,55,14,4,,,8010,9111,9104,8299,8143,8000,8100,5008,5008,5002,200,91,4,14,,,8010,9111,9104,8299,8139,8000,8100,5008,5008,5003,200,41,4,12,,,8437,8446,8473,8451,8345,8400,8300,5008,5008,5002,200,154,4,11,,,8439,8463,8429,8453,8304,8400,8300,5008,5008,5002,200,99,4,7,,,8229,8226,8210,8237,8105,8200,8100,5008,5008,5002,200,63,4,14,,,8128,8139,8138,8135,8226,8100,8200,5008,5008,5002,0
5014095118,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,55.0,104.0,350.0,28.0,202.0,266.0,517.0,25.0,29.0,360.0,100,67,4,7,,,8005,9111,9104,8014,8135,8000,8100,5005,5008,5002,100,777,4,3,,,8021,9111,9104,8014,8106,8000,8100,5005,5008,5002,100,61,12,4,,,8230,8226,8210,8237,8345,8200,8300,5005,5008,5002,100,421,4,11,,,8010,9111,9104,8014,8304,8000,8300,5008,5008,5002,100,516,12,4,,,8437,8446,8473,8451,8352,8400,8300,5007,5008,5003,200,82,14,4,,,8010,9111,9104,8014,8429,8000,8400,5005,5002,5002,200,81,4,7,,,8010,8009,9103,8014,8226,8000,8200,5005,5008,5002,200,39,14,4,,,8010,9111,9105,8299,8135,8000,8100,5005,5008,5003,200,10,4,12,,,8005,9111,9104,8014,8473,8000,8400,5005,5008,5002,200,80,11,4,,,8112,8143,8120,8105,9105,8100,8000,5008,5008,5002,0
5012360129,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,28.0,121.0,429.0,350.0,420.0,266.0,777.0,25.0,35.0,202.0,100,432,4,14,,,8465,8463,8473,8453,8105,8400,8100,5005,5008,5001,100,29,1,4,,,9923,8139,8138,8135,9104,8100,8000,5005,5008,5003,100,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,100,238,14,4,,,8112,8139,8138,8106,9105,8100,8000,5008,5008,5003,100,82,4,12,,,8010,9111,9104,8014,8135,8000,8100,5005,5008,5002,200,54,4,12,,,8214,8226,8210,8236,8321,8200,8300,5007,5002,5002,200,34,4,3,,,8112,8126,8138,8135,8473,8100,8400,5007,5002,5002,200,69,12,4,,,8010,8009,9105,8014,8139,8000,8100,5008,5008,5002,200,421,4,11,,,9923,8143,8138,8135,9111,8100,8000,5005,5008,5002,200,89,14,4,,,8439,8463,8473,8451,8345,8400,8300,5007,5008,5002,1
5012335359,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,-1.0,53.0,360.0,89.0,122.0,28.0,121.0,145.0,350.0,420.0,100,60,4,11,,,8128,8126,8138,8135,8234,8100,8200,5005,5008,5002,100,25,4,14,,,8229,8226,8210,8237,8126,8200,8100,5008,5008,5002,100,202,4,7,,,8128,8126,8138,8135,8009,8100,8000,5005,5008,5002,100,157,14,4,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,100,114,4,12,,,8010,9111,9104,8299,8304,8000,8300,5005,5008,5003,200,412,4,14,,,8439,8463,8473,8451,8347,8400,8300,5007,5002,5002,200,67,7,4,,,8005,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,200,55,14,4,,,8010,9111,9105,8299,8143,8000,8100,5005,5008,5002,200,10,4,12,,,8005,9111,9104,8014,8345,8000,8300,5005,5008,5002,1
5012199663,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,238.0,163.0,64.0,122.0,427.0,28.0,6.0,121.0,141.0,350.0,100,245,4,14,,,8112,8139,8138,8135,8226,8100,8200,5008,5008,5002,100,80,4,14,,,8005,9111,9105,8014,8126,8000,8100,5008,5008,5002,100,360,4,7,,,8010,8009,9103,8017,8139,8000,8100,5008,5008,5002,100,98,4,12,,,8437,8401,8444,8451,8126,8400,8100,5005,5008,5002,100,11,4,11,,,8010,9111,9105,8299,8135,8000,8100,5005,5008,5002,200,41,12,4,,,8437,8446,8473,8451,8345,8400,8300,5008,5008,5002,200,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5002,5002,200,55,14,4,,,8010,9111,9104,8299,8143,8000,8100,5008,5008,5003,200,21,7,4,,,8229,8226,8234,8237,8009,8200,8000,5005,5008,5002,200,412,4,14,,,8439,8463,8473,8451,8313,8400,8300,5008,5008,5002,0
5011651381,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,120.0,164.0,122.0,777.0,55.0,86.0,-1.0,350.0,-1.0,202.0,100,141,4,11,,,8010,8009,9105,8299,8135,8000,8100,5005,5008,5002,100,147,4,3,,,8214,8226,8210,8237,8473,8200,8400,5008,5008,5002,100,22,7,4,,,8008,8009,9103,8014,8410,8000,8300,5005,5008,5002,100,63,3,4,,,8112,8126,8138,8106,8009,8100,8000,5007,5008,5002,100,240,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5002,5002,200,80,3,4,,,8010,9111,9105,8014,8139,8000,8100,5008,5008,5002,200,111,14,4,,,8439,8401,8473,8242,8306,8400,8300,5005,5003,5002,200,77,11,4,,,8010,8009,9104,8014,8135,8000,8100,5005,5008,5002,200,107,14,4,,,8010,9111,9103,8299,8135,8000,8100,5005,5008,5002,200,246,14,4,,,8112,8143,8138,8135,8345,8100,8300,5008,5008,5003,1
5011579550,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,120.0,101.0,427.0,39.0,55.0,245.0,526.0,350.0,104.0,360.0,100,141,4,11,,,8010,8009,9105,8299,8135,8000,8100,5005,5008,5002,100,147,4,3,,,8214,8226,8210,8237,8473,8200,8400,5008,5008,5002,100,876,12,4,,,8229,8226,8210,8237,8139,8200,8100,5008,5008,5003,100,127,4,14,,,8112,8126,8138,8106,8226,8100,8200,5008,5003,5002,100,119,4,7,,,8010,8009,9104,8014,8139,8000,8100,5005,5008,5001,200,421,4,11,,,9923,8143,8136,8106,8275,8100,8200,5008,5008,5002,200,31,4,12,,,8112,8126,8120,8106,8473,8100,8400,5005,5008,5003,200,202,7,4,,,8128,8139,8138,8135,8275,8100,8200,5008,5008,5002,200,103,4,14,,,8112,8139,8138,8106,8210,8100,8200,5005,5008,5002,200,107,14,4,,,8010,9111,9103,8299,8135,8000,8100,5005,5008,5002,1
5011484719,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,28.0,121.0,350.0,420.0,111.0,24.0,157.0,-1.0,360.0,121.0,100,76,4,11,,,8128,8143,8138,8135,8210,8100,8200,5005,5008,5002,100,81,7,4,,,8010,8009,9103,8014,8226,8000,8200,5005,5008,5002,100,55,14,4,,,8010,9111,9104,8299,8143,8000,8100,5008,5008,5003,100,78,4,12,,,8439,8446,8473,8451,9111,8400,8000,5008,5002,5003,100,235,4,14,,,8351,8304,8345,8410,8009,8300,8000,5008,5008,5003,200,164,12,4,,,8010,9111,9103,8299,8401,8000,8400,5005,5008,5002,200,876,4,11,,,8128,8126,8138,8135,8234,8100,8200,5007,5008,5002,200,127,4,12,,,8229,8226,8210,8237,8313,8200,8300,5005,5008,5002,200,22,7,4,,,8229,8226,8233,8237,8126,8200,8100,5005,5008,5002,200,50,4,14,,,8112,8126,8138,8106,8313,8100,8300,5008,5008,5002,0
5046407151,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,350.0,80.0,777.0,82.0,145.0,53.0,76.0,67.0,61.0,236.0,100,360,4,7,,,8010,8009,9103,8299,8135,8000,8100,5005,5008,5002,100,203,4,11,,,8005,9111,9104,8014,8143,8000,8100,5005,5008,5002,100,412,4,3,,,8439,8463,8473,8451,8014,8400,8000,5008,5002,5002,100,55,14,4,,,8128,8143,8138,8135,9111,8100,8000,5008,5008,5002,100,223,12,4,,,8437,8446,8444,8451,8224,8400,8200,5008,5002,5001,200,122,6,4,,,8010,9111,9105,8299,8275,8000,8200,5005,5008,5002,200,51,4,7,,,8008,9111,9104,8017,8138,8000,8100,5008,5008,5001,200,526,4,14,,,8439,8463,8429,8451,8347,8400,8300,5007,5002,5001,200,234,4,11,,,8005,9111,9104,8014,8105,8000,8100,5005,5008,5003,200,157,4,14,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,1
5046435345,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,121.0,360.0,234.0,25.0,238.0,22.0,350.0,777.0,234.0,58.0,100,5,4,11,,,9923,8143,8138,8105,9104,8100,8000,5008,5008,5002,100,157,14,4,,,8010,9111,9104,8014,8135,8000,8100,5005,5008,5002,100,147,4,7,,,8128,8139,8138,8105,8017,8100,8000,5005,5008,5002,100,80,14,4,,,8010,9111,9105,8014,8345,8000,8300,5008,5008,5003,100,54,4,14,,,8437,8463,8473,8451,8345,8400,8300,5008,5008,5002,200,92,4,12,,,8010,9111,9105,8299,8210,8000,8200,5008,5008,5002,200,64,4,11,,,8010,9111,9105,8014,8143,8000,8100,5005,5008,5002,200,412,4,3,,,8439,8463,8473,8451,8014,8400,8000,5008,5002,5002,200,34,14,4,,,8112,8126,8138,8135,8009,8100,8000,5008,5008,5002,200,236,7,4,,,8005,8009,9104,8014,8143,8000,8100,5005,5008,5002,0
5046403001,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,84.0,89.0,157.0,350.0,28.0,111.0,39.0,234.0,145.0,55.0,100,163,4,11,,,8112,8139,8138,8135,8009,8100,8000,5005,5008,5002,100,68,14,4,,,8112,8139,8138,8135,8473,8100,8400,5008,5008,5003,100,41,12,4,,,8437,8446,8473,8451,8233,8400,8200,5008,5008,5002,100,497,14,4,,,8465,8401,8473,8453,8136,8400,8100,5007,5003,5003,100,202,4,7,,,8021,8009,9103,8014,8345,8000,8300,5008,5008,5002,200,50,12,4,,,8010,8009,9105,8014,8126,8000,8100,5005,5008,5002,200,61,4,21,,,8214,8226,8233,8236,8345,8200,8300,5005,5008,5003,200,77,4,11,,,8010,9111,9105,8299,8429,8000,8400,5005,5008,5002,200,16,4,7,,,8465,8463,8473,8453,8226,8400,8200,5007,5008,5002,200,266,12,4,,,8010,9111,9105,8299,8473,8000,8400,5008,5008,5002,1
5045926389,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,157.0,21.0,777.0,350.0,28.0,236.0,777.0,147.0,67.0,141.0,100,77,4,11,,,8010,9111,9105,8014,8275,8000,8200,5005,5008,5001,100,235,21,4,,,8351,8304,8345,8410,8009,8300,8000,5008,5008,5002,100,69,3,4,,,8010,8009,9105,8014,8139,8000,8100,5008,5008,5002,100,234,12,4,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,100,238,14,4,,,8112,8139,8138,8106,9111,8100,8000,5008,5008,5003,200,26,4,14,,,8214,8226,8210,8237,8345,8200,8300,5007,5002,5002,200,13,4,12,,,8230,8226,8210,8237,8139,8200,8100,5008,5008,5002,200,145,7,4,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,200,122,4,6,,,8010,9111,9104,8014,8275,8000,8200,5005,5008,5002,200,104,4,11,,,8230,8275,8234,8232,9111,8200,8000,5005,5008,5002,1
5045861990,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,25.0,89.0,24.0,234.0,141.0,54.0,876.0,350.0,777.0,234.0,100,523,4,7,,,8010,8009,9103,8014,8139,8000,8100,5005,5008,5002,100,245,4,12,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,100,86,14,4,,,8010,9111,9105,8299,8429,8000,8400,5005,5008,5002,100,113,14,4,,,8439,8463,8444,8242,8306,8400,8300,5005,5003,5002,100,120,6,11,,,8010,9111,9105,8014,8143,8000,8100,5005,5008,5002,200,41,12,4,,,8437,8446,8473,8451,8233,8400,8200,5008,5008,5003,200,235,7,4,,,8351,8304,8345,8410,9111,8300,8000,5005,5008,5002,200,63,14,4,,,8128,8126,8138,8135,8009,8100,8000,5008,5008,5003,200,77,11,6,,,8230,8275,8234,8232,9111,8200,8000,5005,5008,5002,200,114,12,4,,,8010,9111,9104,8299,8139,8000,8100,5008,5008,5002,1
5045669338,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,131.0,164.0,104.0,350.0,121.0,89.0,238.0,202.0,24.0,2.0,100,19,4,11,,,8005,9111,9104,8299,8234,8000,8200,5005,5008,5002,100,48,12,4,,,8010,9111,9104,8014,8446,8000,8400,5005,5008,5002,100,34,12,4,,,8112,8139,8138,8135,8014,8100,8000,5008,5008,5002,100,22,7,4,,,8008,8009,9103,8299,8304,8000,8300,5005,5008,5001,100,26,4,14,,,8214,8226,8234,8232,8126,8200,8100,5008,5008,5002,200,51,7,4,,,8008,8009,9103,8014,8139,8000,8100,5005,5008,5002,200,122,4,6,,,8010,9111,9105,8299,8473,8000,8400,5005,5008,5002,200,113,4,11,,,8439,8463,8473,8242,8126,8400,8100,5005,5008,5002,200,234,4,12,,,8021,9111,9104,8014,8138,8000,8100,5005,5008,5003,200,50,4,14,,,8112,8126,8138,8106,8347,8100,8300,5008,5008,5002,1
5045569802,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,234.0,350.0,122.0,55.0,117.0,350.0,64.0,63.0,141.0,131.0,100,99,4,21,,,8229,8226,8233,8236,8313,8200,8300,5008,5008,5002,100,80,4,11,,,8010,9111,9105,8014,8143,8000,8100,5005,5008,5002,100,67,3,4,,,8005,9111,9103,8014,8139,8000,8100,5005,5008,5002,100,43,14,4,,,8214,8226,8210,8236,8463,8200,8400,5008,5008,5002,100,157,14,4,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,245,4,11,,,8128,8143,8138,8135,8304,8100,8300,5005,5008,5002,200,10,12,4,,,8021,9101,9104,8014,8139,8000,8100,5005,5008,5002,200,238,14,4,,,8112,8139,8136,8106,9111,8100,8000,5008,5008,5003,200,33,4,11,,,8439,8446,8473,8451,8234,8400,8200,5008,5008,5002,200,145,4,7,,,9923,8139,8138,8135,9111,8100,8000,5005,5008,5003,0
5045500096,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,523.0,245.0,131.0,350.0,360.0,80.0,202.0,-1.0,157.0,876.0,100,555,14,4,,,9923,8143,8138,8106,8242,8100,8400,5008,5008,5002,100,81,4,7,,,8021,9111,9103,8014,8236,8000,8200,5008,5008,5001,100,136,12,4,,,8230,8226,8210,8236,8345,8200,8300,5008,5008,5002,100,24,11,4,,,8005,9111,9104,8014,8143,8000,8100,5005,5008,5002,100,234,12,4,,,8005,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,40,14,4,,,8214,8226,8233,8236,8138,8200,8100,5008,5003,5002,200,222,4,7,,,8008,8009,9103,8014,8234,8000,8200,5005,5008,5002,200,41,4,12,,,8437,8446,8473,8451,8345,8400,8300,5008,5008,5002,200,99,14,4,,,8128,8126,8138,8106,8226,8100,8200,5008,5008,5003,200,35,4,11,,,9923,8126,8138,8105,9104,8100,8000,5005,5008,5002,1
5045324107,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,54.0,67.0,360.0,16.0,34.0,67.0,131.0,245.0,89.0,350.0,100,122,4,6,,,8010,9111,9105,8299,8275,8000,8200,5005,5008,5002,100,33,6,11,,,8439,8446,8429,8451,8135,8400,8100,5005,5002,5002,100,147,7,4,,,8214,8226,8210,8237,8313,8200,8300,5005,5008,5002,100,154,14,4,,,8439,8446,8444,8453,8143,8400,8100,5005,5003,5003,100,50,4,14,,,8112,8126,8138,8135,8313,8100,8300,5005,5008,5002,200,51,4,7,,,8021,8009,9103,8014,8275,8000,8200,5005,5008,5002,200,35,14,4,,,8229,8226,8210,8237,8345,8200,8300,5008,5008,5002,200,41,12,4,,,8437,8446,8473,8451,8345,8400,8300,5008,5008,5002,200,98,11,4,,,8439,8463,8429,8242,8126,8400,8100,5005,5002,5002,200,4,14,4,,,8112,8139,8120,8135,8316,8100,8300,5005,5008,5003,1
5045265715,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,39.0,145.0,245.0,141.0,-1.0,360.0,350.0,131.0,245.0,526.0,100,122,12,4,,,8010,9111,9105,8299,8139,8000,8100,5008,5008,5002,100,80,14,4,,,8005,9111,9105,8014,8105,8000,8100,5008,5008,5002,100,202,7,4,,,8128,8139,8138,8135,8009,8100,8000,5008,5008,5002,100,121,4,11,,,8128,8126,8138,8135,8275,8100,8200,5008,5008,5002,100,90,4,14,,,8214,8226,8210,8236,8009,8200,8000,5008,5008,5003,200,83,12,4,,,8437,8446,8444,8451,8299,8400,8000,5005,5008,5002,200,30,11,4,,,8128,8126,8138,8135,8009,8100,8000,5008,5008,5002,200,238,14,4,,,8112,8139,8138,8106,8009,8100,8000,5008,5008,5003,200,89,4,14,,,8439,8463,8473,8242,8345,8400,8300,5007,5002,5002,200,81,4,3,,,8010,8009,9103,8014,8345,8000,8300,5005,5008,5002,1
5045142765,MATCHED_GAME,13,11.2.353.8505,11,CLASSIC,157.0,350.0,266.0,131.0,7.0,38.0,122.0,63.0,-1.0,876.0,100,19,12,4,,,8437,8446,8444,8453,9111,8400,8000,5005,5008,5003,100,238,14,4,,,8112,8139,8138,8106,8009,8100,8000,5008,5008,5003,100,245,11,4,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,100,147,7,4,,,8465,8401,8473,8453,8345,8400,8300,5008,5008,5003,100,429,1,4,,,9923,8139,8138,8135,9104,8100,8000,5005,5008,5002,200,127,14,4,,,8112,8126,8138,8135,8226,8100,8200,5005,5008,5002,200,75,11,6,,,8230,8275,8210,8232,8135,8200,8100,5007,5008,5002,200,31,4,12,,,8230,8226,8210,8236,8473,8200,8400,5005,5008,5002,200,117,4,14,,,8214,8226,8210,8237,8345,8200,8300,5008,5008,5002,200,67,4,3,,,8005,9101,9104,8014,8139,8000,8100,5005,5008,5002,1
